
  Energy       1     1.2565068357E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
   66   ->   166     0.00000002    27.22686550
   63   ->   157     0.00000002    25.79036608
   84   ->   148     0.00000002    21.23544787
   44   ->   143     0.00000002    22.12559708
    9   ->   144     0.00000002    30.00838043
   44   ->   167     0.00000002    29.34430503
    7   ->   127     0.00000002    26.27013812
   86   ->   143     0.00000002    19.23000679
   86   ->   109     0.00000002     6.11340828
   40   ->   160     0.00000002    28.06488969
   77   ->   108     0.00000002     6.60382157
   55   ->   128     0.00000002    17.77261579
   66   ->   174     0.00000002    30.40988776
   87   ->   157     0.00000002    24.11393594
   66   ->   143     0.00000002    20.63871971
   87   ->   105     0.00000002     4.84199219
   17   ->   190     0.00000002    42.44009299
   31   ->   152     0.00000002    27.67004560
   59   ->   114     0.00000002     9.23567945
   51   ->   130     0.00000002    18.43931779
   44   ->   150     0.00000002    24.75365410
   94   ->   131     0.00000001    16.08860556
   25   ->   199     0.00000001    44.62989221
   40   ->   150     0.00000001    25.33174370
   47   ->   140     0.00000001    21.50334156
   72   ->   132     0.00000001    17.98659044
   82   ->   184     0.00000001    32.38738764
   50   ->   138     0.00000001    20.43904699
   67   ->   150     0.00000001    23.22846707
    7   ->   163     0.00000001    35.90884193
   72   ->   134     0.00000001    18.27433014
   30   ->   199     0.00000001    43.87971220
   94   ->   181     0.00000001    30.51383149
   88   ->   103     0.00000001     3.64698676
   46   ->   196     0.00000001    38.40452838
   17   ->   155     0.00000001    32.40339338
   99   ->   109     0.00000001     4.69659590
   41   ->   139     0.00000001    21.91901816
   71   ->   140     0.00000001    19.93271715
   53   ->   126     0.00000001    17.21473918
   74   ->   139     0.00000001    19.57483061
   44   ->   176     0.00000001    32.03470458
   39   ->   162     0.00000001    28.57321774
   77   ->   117     0.00000001     8.76251521
   65   ->   111     0.00000001     8.18724700
   51   ->   160     0.00000001    26.91536206
   90   ->   133     0.00000001    16.63912313
   76   ->   117     0.00000001     8.92136655
   15   ->   178     0.00000001    39.58080940
   97   ->   112     0.00000001     5.95861258
   51   ->   172     0.00000001    29.68540371
   72   ->   115     0.00000001     8.87489527
   44   ->   162     0.00000001    27.95866499
   76   ->   133     0.00000001    17.64446206
   97   ->   106     0.00000001     4.13622472
   37   ->   145     0.00000001    24.18417014
   54   ->   139     0.00000001    20.73096910
   34   ->   146     0.00000001    25.59992772
   84   ->   112     0.00000001     7.11061667
    1   ->   150     0.00000001    34.12504007
   61   ->   138     0.00000001    19.79668512
   85   ->   138     0.00000001    18.08527226
   25   ->   157     0.00000001    30.47277750
   77   ->   116     0.00000001     8.59343808
   75   ->   130     0.00000001    16.94498720
    6   ->   136     0.00000001    29.20267957
   33   ->   171     0.00000001    32.66480489
    7   ->   189     0.00000001    44.04990223
   40   ->   137     0.00000001    21.51188797
   92   ->   111     0.00000001     6.44541360
   30   ->   167     0.00000001    31.97157447
   88   ->   113     0.00000001     6.91507809
   87   ->   125     0.00000001    14.57595538
   37   ->   186     0.00000001    36.51006172
   87   ->   107     0.00000001     5.67779234
   30   ->   150     0.00000001    27.38092354
   61   ->   145     0.00000001    21.90014280
   85   ->   160     0.00000001    24.61853379
   88   ->   152     0.00000001    22.09341023
   88   ->   104     0.00000001     3.95243458
   61   ->   162     0.00000001    26.80181156
   96   ->   120     0.00000001     9.01534581
   39   ->   168     0.00000001    30.09309532
   15   ->   157     0.00000001    33.66140140
   72   ->   126     0.00000001    16.16055755
   69   ->   149     0.00000001    22.91985653
   29   ->   143     0.00000001    24.85397225
   74   ->   151     0.00000001    22.89164879
   53   ->   145     0.00000001    22.42686421
   69   ->   143     0.00000001    20.55977001
   30   ->   160     0.00000001    30.11406953
   91   ->   190     0.00000001    33.09081182
    2   ->   131     0.00000001    28.71175547
   84   ->   146     0.00000001    20.44563362
   82   ->   134     0.00000001    17.38782328
   68   ->   142     0.00000001    20.53498501
   81   ->   151     0.00000001    22.21330200
   82   ->   190     0.00000001    33.70080662
   89   ->   133     0.00000001    16.71074589
   37   ->   193     0.00000001    38.37756952
    7   ->   166     0.00000001    36.57047123
   33   ->   136     0.00000001    23.24440227
   71   ->   147     0.00000001    21.81720662
   82   ->   107     0.00000001     6.08836392
   72   ->   135     0.00000001    18.46233704
   99   ->   119     0.00000001     8.15366484
   75   ->   156     0.00000001    24.59638171
   37   ->   190     0.00000001    37.39880104
   81   ->   110     0.00000001     6.70384216
   91   ->   133     0.00000001    16.58529740
   39   ->   167     0.00000001    29.95885778
   46   ->   156     0.00000001    26.61347621
    5   ->   135     0.00000001    28.69795801
   29   ->   156     0.00000001    29.39052549
   29   ->   126     0.00000001    20.57324637
   12   ->   199     0.00000001    48.24332445
   83   ->   118     0.00000001     8.57584161
   19   ->   172     0.00000001    36.10135570
   47   ->   148     0.00000001    23.92159558
   67   ->   107     0.00000001     7.13399741
   94   ->   107     0.00000001     5.21312728
   78   ->   104     0.00000001     4.57838413
   44   ->   160     0.00000001    27.48680009
   98   ->   114     0.00000001     6.05796357
   12   ->   168     0.00000001    36.46942427
   93   ->   131     0.00000001    16.25011794
   86   ->   125     0.00000001    14.66175719
   80   ->   137     0.00000001    18.45047845
   51   ->   138     0.00000001    20.38210052
   94   ->   158     0.00000001    23.68088334
   67   ->   156     0.00000001    25.13696330
   79   ->   144     0.00000001    20.21459161
   40   ->   132     0.00000001    20.24899370
   64   ->   136     0.00000001    19.39386755
   79   ->   134     0.00000001    17.56483533
   80   ->   123     0.00000001    12.00039628
    5   ->   134     0.00000001    28.50995111
   22   ->   197     0.00000001    43.52538132
   91   ->   157     0.00000001    23.91451272
   79   ->   176     0.00000001    29.64089612
   23   ->   202     0.00000001    46.70978507
   67   ->   134     0.00000001    18.43345677
   57   ->   163     0.00000001    27.15036426
   48   ->   131     0.00000001    19.30464538
   55   ->   131     0.00000001    18.81580704
   25   ->   156     0.00000001    30.03959978
   87   ->   156     0.00000001    23.68075823
    3   ->   176     0.00000001    41.06915103
   85   ->   137     0.00000001    18.06553208
   63   ->   141     0.00000001    20.49530806
   29   ->   162     0.00000001    30.68704016
   65   ->   105     0.00000001     6.36328686
   90   ->   140     0.00000001    18.47253924
   25   ->   150     0.00000001    28.13110356
   69   ->   155     0.00000001    24.66910045
   67   ->   138     0.00000001    19.42835152
   57   ->   186     0.00000001    34.48113850
   82   ->   196     0.00000001    35.88238198
   77   ->   153     0.00000001    23.34560950
   33   ->   153     0.00000001    28.04303592
   12   ->   141     0.00000001    28.79115170
   40   ->   125     0.00000001    18.13543708
   30   ->   193     0.00000001    39.87766506
   51   ->   132     0.00000001    19.09946607
   25   ->   167     0.00000001    32.72175449
   10   ->   128     0.00000001    25.72735076
   74   ->   107     0.00000001     6.78729112
   91   ->   106     0.00000001     4.88974848
    9   ->   135     0.00000001    27.54663105
   81   ->   148     0.00000001    21.46754273
   97   ->   115     0.00000001     6.62486986
   79   ->   126     0.00000001    15.45106273
   65   ->   132     0.00000001    18.21080667
    1   ->   127     0.00000001    27.78479573
   79   ->   168     0.00000001    27.08473410
   17   ->   145     0.00000001    29.22546210
   12   ->   156     0.00000001    33.65303202
   84   ->   152     0.00000001    22.32394402
   95   ->   112     0.00000001     6.41743381
   66   ->   178     0.00000001    31.52785867
   30   ->   141     0.00000001    24.42753945
   49   ->   163     0.00000001    27.64257482
   99   ->   110     0.00000001     4.94167959
   90   ->   115     0.00000001     7.43221935
    3   ->   157     0.00000001    36.12977448
   69   ->   134     0.00000001    18.39281673
   27   ->   153     0.00000001    28.83830353
   76   ->   140     0.00000001    19.47787817
   56   ->   140     0.00000001    20.77395972
   82   ->   178     0.00000001    30.44391553
   43   ->   126     0.00000001    17.93998516
    7   ->   137     0.00000001    28.79052674
   17   ->   186     0.00000001    41.55135367
   64   ->   142     0.00000001    20.65723683
   35   ->   145     0.00000001    25.34505438
   39   ->   125     0.00000001    18.17190022
   76   ->   129     0.00000001    16.88294277
   62   ->   109     0.00000001     7.74285123
   92   ->   135     0.00000001    16.94471987
   58   ->   117     0.00000001    10.09025579
   67   ->   141     0.00000001    20.27508298
   10   ->   165     0.00000001    35.91848078
   23   ->   156     0.00000001    31.02901703
   94   ->   140     0.00000001    18.15347167
   84   ->   128     0.00000001    15.70913649
   83   ->   136     0.00000001    18.14128132
  100   ->   109     0.00000001     4.49240351
   50   ->   150     0.00000001    24.23916254
   37   ->   150     0.00000001    25.88082801
  100   ->   107     0.00000001     4.14258937
   95   ->   126     0.00000001    14.36935337
   79   ->   163     0.00000001    25.65830509
   65   ->   176     0.00000001    30.57460716
   58   ->   121     0.00000001    12.65853597
   82   ->   109     0.00000001     6.43817806
   92   ->   192     0.00000001    33.51057063
   86   ->   134     0.00000001    17.06305351
   69   ->   103     0.00000001     5.09402845
   82   ->   176     0.00000001    29.46388407
   88   ->   105     0.00000001     4.81051552
   37   ->   167     0.00000001    30.47147894
   75   ->   180     0.00000001    31.54594671
   57   ->   132     0.00000001    18.76915479
   79   ->   156     0.00000001    24.26834185
   26   ->   186     0.00000001    38.71265389
   33   ->   194     0.00000001    40.33884040
   92   ->   150     0.00000001    21.55172327
   51   ->   137     0.00000001    20.36236035
   95   ->   108     0.00000001     5.40880574
   64   ->   116     0.00000001     9.44032977
   85   ->   132     0.00000001    16.80263781
   34   ->   148     0.00000001    26.38974196
   72   ->   157     0.00000001    25.41101438
   49   ->   123     0.00000001    14.07417746
   68   ->   159     0.00000001    25.70613008
   75   ->   178     0.00000001    30.94896743
   77   ->   114     0.00000001     7.96214573
   97   ->   121     0.00000001     9.67695832
   30   ->   178     0.00000001    35.64200548
   93   ->   113     0.00000001     6.64340208
   87   ->   149     0.00000001    21.50429150
   95   ->   119     0.00000001     8.99054968
    9   ->   160     0.00000001    34.88678044
   54   ->   153     0.00000001    24.91035667
   46   ->   155     0.00000001    26.18625340
   12   ->   192     0.00000001    43.70338315
   63   ->   190     0.00000001    34.96666518
    5   ->   174     0.00000001    40.44807244
   44   ->   145     0.00000001    23.05699623
   99   ->   114     0.00000001     5.93024506
   66   ->   189     0.00000001    34.70629651
   94   ->   194     0.00000001    34.47585882
   23   ->   162     0.00000001    32.32553170
   61   ->   135     0.00000001    18.98979726
    5   ->   126     0.00000001    26.39617852
   68   ->   138     0.00000001    19.39767641
   52   ->   148     0.00000001    23.44311429
   49   ->   172     0.00000001    29.84730299
